YB1950,Sample,Aulacoseira italica,Cyclotella cf. elgeri,Cyclotella michiganiana,Cyclotella bodanica var. lemanica,Fragilaria capucina vaucheriae,Fragilaria crotonensis,Fragilaria parasitica,Psuedostaurosira brevistriata,Staurosira construens construens,Staurosirella leptostauron,Staurosirella pinnata,Synedra ulna ulna,Tabellaria flocculosa,Acnanthidium minutissimum,Cocconeis placentula v. lineata,Aneumastus tuscula,Anomoeoneis costata,Anomoeoneis sphaerophora ,Anomoeoneis sphaerophora f. sculpta,Brachysira vitrea,Caloneis molaris,Caloneis pulchra,Caloneis silicula,Caloneis thermalis,Caloneis undulata,Craticula cuspidata v. ambigua,Craticula cuspidata v. cuspidata,Craticula halophila,Diploneis oblongella,Diploneis cf. parma,Hippodonta capitata v. capitata,Hippodonta capitata v. hungarica,Luticola mutica,Luticola nivalis,Mastogloia grevillei,Mastogloia smithii v. lacustris,Navicula abiskoensis,Navicula cryptocephala,Navicula digitoradiata,Navicula diluviana,Navicula gysingensis? (festiva?),Navicula lanceolata v. lanceolata,Navicula cf. oblonga (microstauron),Navicula nivalis,Navicula menisculus v. menisculus,Navicula veneta,Neidium ampliatum,Pinnularia appendiculata,Pinnularia borealis v. rectangularis,Pinnularia brebissoni ,Pinnularia divergentissima,Pinnularia streptoraphe v. minor,Sellaphora bacillum,Sellaphora laevissima,Sellaphora pupula v. rectangularis,Stauroneis phonecitron v. gracillis,Amphora coffeiformis,Amphora libyca,Amphora pediculus,Amphora subcapitata,Amphora veneta,Cymbella affinis,Cymbella cistula,Cymbella cymbiformis,Cymbella delicatula,Cymbella ehrenbergii,Cymbella cf. hybrida,Cymbella leptoceros,Cymbella mexicana,Cymbella proxima,Cymbella subaequalis,Encyonema evergladianum,Encyonema mesiana,Encyonema minuta,Encyonema muellerii,Encyonema norwegica,Encyonema silesiaca,Encyonopsis angustata (lanceolate),Encyonopsis angustata (descripta),Encyonopsis cesatii,Encyonopsis falaisensis,Encyonopsis microcephala,Gomphonema angustum,Gomphonema clavatum,Gomphonema minutum,Gomphonema parvulum v. parvulum,Gomphonema subtile,Navicella pusilla,Entomoeoneis elata,Hantzschia amphioxys,Nitzschia alpina,Nitzschia amphibia f. amphibia,Nitzschia fonticola,Nitzschia frustulum v. bulnheimiana,Nitzschia gisela,Nitzschia palea,Nitzschia perminuta,Nitzschia subacicularis,Nitzschia vitrea,Epithemia adnata,Epithemia argus,Epithemia sorex,Epithemia turgida,Epithemia turgida v. granulata,Denticula kuetzingii,Rhopalodia gibba,Surrirellales,Surirella brebissoni,Surirella linearis constricta
-6257.56,Foy-705,0,0,0,0,0.013245033,0,0,0.003311258,0,0,0,0,0,0,0.003311258,0,0.089403974,0,0,0,0,0,0,0,0,0,0,0.003311258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009933775,0,0,0,0.006622517,0,0,0.016556291,0,0,0,0,0,0,0,0.321192053,0,0.006622517,0,0,0.046357616,0.105960265,0,0,0.003311258,0.086092715,0.003311258,0,0.19205298,0,0,0,0,0,0.049668874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003311258,0,0,0,0,0,0,0.036423841,0
-6267.16,Foy-706,0,0,0,0,0.006666667,0,0,0,0,0,0,0,0,0,0,0,0.106666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.006666667,0,0,0.01,0,0,0,0,0,0,0,0.36,0,0,0,0,0.016666667,0.09,0,0,0.006666667,0.08,0.003333333,0,0.253333333,0,0,0,0,0,0.023333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026666667,0
-6276.76,Foy-707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074918567,0,0,0,0,0,0,0.006514658,0.003257329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013029316,0,0,0,0.006514658,0,0,0.003257329,0,0,0,0,0,0,0,0.28990228,0,0,0,0,0.042345277,0.06514658,0,0,0.003257329,0.071661238,0,0,0.35504886,0.003257329,0,0,0.006514658,0.013029316,0.029315961,0,0.003257329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009771987,0
-6283.16,Foy-708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171339564,0,0,0,0,0,0,0.003115265,0,0,0,0.003115265,0,0,0,0,0.003115265,0,0,0,0,0,0,0,0,0,0.015576324,0,0,0,0.009345794,0,0,0.028037383,0,0,0,0,0,0,0,0.317757009,0,0.003115265,0,0,0.015576324,0.080996885,0,0,0.00623053,0.046728972,0.003115265,0,0.246105919,0,0,0,0.003115265,0,0.018691589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024922118,0
-6289.55,Foy-709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117263844,0,0,0,0,0,0,0,0,0,0,0.003257329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006514658,0,0,0,0.006514658,0,0,0.016286645,0,0,0,0,0,0,0,0.495114007,0,0,0,0,0.039087948,0.03257329,0,0,0.006514658,0.042345277,0,0,0.205211726,0,0,0,0,0,0.016286645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013029316,0
-6295.95,Foy-710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057507987,0,0,0,0,0,0.003194888,0,0,0,0,0.003194888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015974441,0,0,0,0,0,0,0.044728435,0,0,0,0,0,0,0,0.31629393,0,0,0,0,0.038338658,0.099041534,0,0,0.003194888,0.044728435,0.003194888,0,0.31629393,0,0,0,0,0.006389776,0.012779553,0,0.003194888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031948882,0
-6302.35,Foy-711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053691275,0,0,0,0,0,0,0,0,0,0.003355705,0,0,0,0,0,0.003355705,0,0,0,0,0,0,0,0,0,0.013422819,0,0,0,0.006711409,0,0,0.033557047,0,0,0,0,0.013422819,0,0,0.268456376,0,0.003355705,0,0,0.053691275,0.070469799,0,0,0.003355705,0.060402685,0,0,0.352348993,0,0,0,0,0.006711409,0.013422819,0,0,0,0,0,0,0,0,0,0,0,0,0.006711409,0,0,0,0,0,0,0,0,0,0,0.003355705,0,0,0,0,0,0,0.030201342,0
-6308.75,Foy-712,0,0,0,0,0.025477707,0,0,0,0,0,0,0,0,0,0.006369427,0,0.031847134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015923567,0,0,0,0,0,0,0.025477707,0,0,0,0,0.003184713,0,0,0.187898089,0,0.006369427,0,0,0.038216561,0.057324841,0,0,0.003184713,0.079617834,0,0,0.439490446,0.003184713,0,0,0.003184713,0,0.02866242,0,0.006369427,0,0,0,0,0,0,0,0,0,0,0.003184713,0,0,0,0,0,0,0,0,0,0,0.012738854,0,0,0,0,0,0,0.022292994,0
-6315.15,Foy-713,0,0,0,0,0.022857143,0,0,0,0,0,0,0,0,0,0.02,0,0.028571429,0,0,0,0,0,0.002857143,0,0.005714286,0,0,0.002857143,0,0,0,0,0.005714286,0,0.002857143,0,0,0,0,0,0,0,0.025714286,0,0,0,0.011428571,0,0,0.014285714,0,0,0,0,0.005714286,0,0,0.12,0,0.008571429,0,0,0.042857143,0.094285714,0,0,0.011428571,0.097142857,0.002857143,0,0.394285714,0.002857143,0,0,0,0.02,0.022857143,0,0,0,0,0,0,0,0,0,0,0,0,0.005714286,0,0,0,0,0,0,0,0,0,0,0.011428571,0,0,0,0,0,0,0.017142857,0
-6321.55,Foy-714,0,0,0,0,0,0,0,0.002932551,0,0,0,0,0,0,0,0,0.070381232,0,0,0,0,0,0,0,0,0,0,0.002932551,0,0,0,0,0,0,0,0.002932551,0,0,0,0,0,0,0.026392962,0,0,0,0.002932551,0,0,0.023460411,0,0,0,0,0,0,0,0.17888563,0,0,0,0,0.055718475,0.055718475,0,0,0.002932551,0.058651026,0,0,0.483870968,0,0,0,0,0,0.026392962,0,0,0,0,0,0,0,0,0,0,0,0,0.002932551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002932551,0
-6327.96,Foy-715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113333333,0,0,0,0,0,0,0,0,0,0,0.003333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.006666667,0,0,0.026666667,0,0,0,0,0,0,0,0.106666667,0,0.003333333,0,0,0.053333333,0.086666667,0,0,0.013333333,0.076666667,0,0,0.46,0,0,0,0,0.006666667,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003333333,0
-6334.36,Foy-716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281355932,0,0,0,0,0,0,0,0.006779661,0,0,0.010169492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030508475,0,0,0,0,0,0,0.016949153,0,0,0,0,0,0,0,0.105084746,0,0.003389831,0,0,0.057627119,0.084745763,0,0,0.003389831,0.030508475,0,0,0.355932203,0,0,0,0,0,0.010169492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003389831,0
-6340.77,Foy-717,0,0,0,0,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0.763888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0,0,0.013888889,0.013888889,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6347.18,Foy-718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846938776,0,0,0,0,0,0,0,0,0,0,0.010204082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010204082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040816327,0,0,0,0,0,0,0,0,0,0,0.010204082,0,0.081632653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6353.59,Foy-719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746031746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015873016,0,0,0,0,0,0,0.031746032,0,0,0,0,0,0,0,0.095238095,0,0,0,0,0,0.031746032,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0.015873016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015873016,0,0,0
-6360,Foy-720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019047619,0,0,0,0,0,0,0.028571429,0,0,0,0,0,0,0,0.104761905,0,0.00952381,0,0,0,0.038095238,0,0,0,0,0,0,0.123809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6366.42,Foy-721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303724928,0,0,0,0,0,0,0,0.00286533,0,0,0.008595989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008595989,0,0,0,0,0,0,0.017191977,0,0,0,0,0,0,0,0.252148997,0,0,0,0,0.005730659,0.042979943,0,0,0,0.017191977,0.00286533,0,0.312320917,0,0,0,0,0,0.005730659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020057307,0
-6372.83,Foy-722,0,0,0,0,0,0,0,0,0.003378378,0,0,0,0,0,0,0,0.10472973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006756757,0,0,0,0,0,0,0,0,0,0.016891892,0,0,0,0.003378378,0,0,0.023648649,0,0,0,0,0,0,0,0.35472973,0,0,0,0,0.02027027,0.057432432,0,0,0.003378378,0.027027027,0,0,0.317567568,0,0,0,0,0.003378378,0.023648649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033783784,0
-6379.26,Foy-723,0,0,0,0,0,0,0,0.003246753,0,0,0,0,0,0,0,0,0.155844156,0.003246753,0,0,0,0,0,0,0.003246753,0,0,0.006493506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019480519,0,0,0,0.006493506,0,0,0.058441558,0,0,0,0,0.003246753,0,0,0.295454545,0,0,0,0,0.025974026,0.058441558,0,0,0.00974026,0.012987013,0,0,0.233766234,0.00974026,0,0,0,0.006493506,0.019480519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068181818,0
-6385.68,Foy-724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050793651,0.00952381,0,0,0,0,0.003174603,0,0,0,0,0.003174603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003174603,0,0,0.015873016,0,0,0,0,0,0,0,0.431746032,0,0,0,0,0.022222222,0.076190476,0,0,0.006349206,0.019047619,0,0,0.33968254,0.003174603,0,0,0,0,0.00952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006349206,0
-6388.89,Foy-725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105084746,0,0,0,0,0,0,0,0,0,0,0.003389831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010169492,0,0,0,0.003389831,0,0,0.027118644,0,0,0,0,0.003389831,0,0,0.416949153,0,0,0,0,0.030508475,0.020338983,0,0,0.003389831,0.010169492,0,0,0.305084746,0,0,0,0,0,0.003389831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057627119,0
-6392.11,Foy-726,0,0,0,0,0.00974026,0,0,0,0,0,0,0,0,0,0.003246753,0,0.055194805,0,0,0,0,0,0,0,0,0,0,0.006493506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012987013,0,0,0,0.016233766,0,0,0.032467532,0,0,0,0,0.006493506,0,0,0.324675325,0,0,0,0,0.016233766,0.048701299,0,0,0,0.019480519,0,0,0.311688312,0,0,0,0,0.016233766,0.016233766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003246753,0,0,0,0.100649351,0
-6398.54,Foy-727,0,0,0,0,0.006734007,0,0,0,0.003367003,0,0,0,0,0,0.013468013,0.003367003,0.03030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02020202,0,0,0.003367003,0.01010101,0,0,0.033670034,0,0,0,0,0.003367003,0,0,0.323232323,0,0,0,0,0.02020202,0.050505051,0,0,0.013468013,0.006734007,0,0,0.2996633,0,0,0,0.006734007,0.013468013,0.026936027,0,0,0,0,0,0,0,0,0,0,0,0,0.006734007,0,0,0,0,0,0,0,0,0,0,0.003367003,0,0,0,0,0,0,0.101010101,0
-6404.97,Foy-728,0,0,0,0,0.136942675,0,0,0,0,0,0,0,0,0,0,0,0.012738854,0.006369427,0,0,0,0,0,0,0,0,0,0.006369427,0,0,0,0,0.012738854,0,0,0.00955414,0,0,0,0,0,0,0.006369427,0,0,0.003184713,0.006369427,0,0,0.022292994,0,0,0,0,0.003184713,0,0,0.149681529,0,0,0,0,0.006369427,0.073248408,0,0,0.025477707,0.038216561,0,0,0.248407643,0,0,0,0,0,0.022292994,0.003184713,0,0,0,0,0,0.00955414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041401274,0,0,0.003184713,0,0.01910828,0,0.133757962,0
-6411.41,Foy-729,0,0,0,0,0.140939597,0,0,0,0,0,0,0,0,0,0.003355705,0,0.010067114,0,0,0,0,0,0,0,0.006711409,0,0,0.010067114,0,0,0,0,0,0,0.016778523,0.003355705,0,0,0,0,0,0,0.016778523,0,0,0,0.003355705,0,0,0.026845638,0,0,0,0,0.010067114,0,0,0.063758389,0,0.020134228,0,0.006711409,0.026845638,0.060402685,0,0,0.040268456,0.046979866,0,0,0.295302013,0.006711409,0,0,0,0,0.026845638,0,0.010067114,0,0,0,0,0,0,0,0,0.006711409,0,0,0,0,0.003355705,0,0,0,0,0,0,0,0.030201342,0,0,0.010067114,0,0.016778523,0,0.080536913,0
-6417.85,Foy-730,0,0,0.011019284,0,0.148760331,0,0,0,0,0,0,0,0,0.002754821,0.016528926,0,0.005509642,0,0,0,0,0,0.002754821,0,0.002754821,0,0.005509642,0.022038567,0,0,0,0,0,0,0,0.011019284,0,0,0,0,0,0,0.016528926,0,0,0.019283747,0.008264463,0,0,0.011019284,0,0,0,0,0.002754821,0,0,0.071625344,0.008264463,0.005509642,0,0,0.008264463,0.148760331,0,0,0.024793388,0.063360882,0,0,0.201101928,0.027548209,0,0,0.002754821,0.002754821,0.019283747,0,0.027548209,0.005509642,0,0,0,0.011019284,0,0,0,0.005509642,0,0,0,0,0.008264463,0,0,0,0,0,0,0,0.019283747,0.005509642,0,0,0,0.019283747,0,0.027548209,0
-6424.3,Foy-731,0,0,0.006557377,0,0.278688525,0,0,0,0,0,0,0,0,0.003278689,0.003278689,0,0.016393443,0,0,0,0,0,0,0,0.013114754,0,0,0.006557377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003278689,0,0,0,0.006557377,0,0,0.013114754,0,0,0,0,0,0,0,0.291803279,0,0.006557377,0,0,0.006557377,0.055737705,0,0,0.006557377,0.045901639,0,0,0.147540984,0.006557377,0,0,0,0,0.016393443,0,0.019672131,0.006557377,0,0,0,0,0.003278689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006557377,0,0,0,0,0,0,0.029508197,0
-6430.75,Foy-732,0,0,0.294314381,0,0.204013378,0,0,0,0,0,0,0,0,0,0.003344482,0,0.016722408,0,0,0,0,0,0,0,0.003344482,0,0,0.013377926,0,0,0,0,0,0,0.010033445,0,0,0,0,0,0,0,0.010033445,0,0,0,0.013377926,0,0,0.010033445,0,0,0,0,0.006688963,0,0,0.066889632,0,0,0,0,0.02006689,0.073578595,0,0,0.003344482,0.023411371,0,0,0.120401338,0.003344482,0,0,0,0,0.02006689,0,0.02006689,0,0,0,0,0,0,0,0,0.013377926,0,0.010033445,0,0,0.003344482,0,0,0,0,0,0,0,0.006688963,0,0,0,0,0,0,0.030100334,0
-6437.2,Foy-733,0,0,0.06185567,0,0.203608247,0,0,0,0.00257732,0,0,0,0,0,0.00257732,0,0.033505155,0,0,0,0,0,0,0,0.00257732,0,0,0.010309278,0,0,0,0,0.005154639,0,0.00257732,0,0,0,0,0,0,0,0.00257732,0,0,0,0.007731959,0,0,0.015463918,0,0,0,0,0,0,0,0.154639175,0,0.005154639,0,0,0.025773196,0.077319588,0.015463918,0,0.020618557,0.030927835,0,0,0.195876289,0.005154639,0,0,0.005154639,0,0.023195876,0,0.007731959,0,0,0,0,0,0,0,0,0,0,0.00257732,0,0,0,0,0,0,0,0,0,0,0.005154639,0,0,0,0,0.00257732,0,0.072164948,0
-6443.66,Foy-734,0,0,0.00619195,0,0.145510836,0,0,0,0.00619195,0,0,0,0,0.00619195,0.00619195,0,0.061919505,0,0,0,0,0,0.009287926,0,0.003095975,0,0,0.009287926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003095975,0,0,0.021671827,0,0,0,0,0.00619195,0,0,0.139318885,0,0,0,0,0.018575851,0.123839009,0.00619195,0,0.00619195,0.049535604,0,0,0.213622291,0.00619195,0,0,0,0.00619195,0.037151703,0,0.00619195,0,0,0,0,0,0,0,0,0.003095975,0,0,0,0,0,0,0,0,0,0,0,0,0.015479876,0,0,0.003095975,0,0,0,0.080495356,0
-6450.13,Foy-735,0,0,0.003355705,0,0.033557047,0,0,0,0,0,0,0,0,0,0.003355705,0,0.013422819,0,0,0,0,0,0,0,0,0,0,0.006711409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010067114,0,0.003355705,0.016778523,0,0,0.003355705,0,0,0,0,0.16442953,0,0.003355705,0,0.006711409,0.006711409,0.130872483,0.013422819,0,0.013422819,0.070469799,0,0,0.305369128,0.013422819,0,0,0,0,0.026845638,0,0.006711409,0,0,0,0,0.006711409,0,0,0,0,0,0.003355705,0,0,0,0,0,0,0,0,0,0,0.006711409,0,0,0.003355705,0,0,0,0.124161074,0
-6456.6,Foy-736,0,0,0,0,0.046511628,0,0,0,0,0,0,0,0,0,0.006644518,0,0.073089701,0.003322259,0,0,0,0,0,0,0.003322259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006644518,0,0,0,0.003322259,0,0,0.029900332,0,0,0,0,0.003322259,0,0,0.272425249,0,0.006644518,0,0,0.006644518,0.059800664,0.009966777,0,0.016611296,0.026578073,0,0,0.242524917,0,0,0,0,0,0.023255814,0,0.009966777,0,0,0,0,0,0,0,0,0.003322259,0,0,0,0,0,0,0,0,0,0,0,0,0.009966777,0,0,0.003322259,0,0.013289037,0,0.119601329,0
-6463.07,Foy-737,0,0,0.032786885,0,0.304918033,0,0,0,0,0,0,0,0,0.003278689,0,0,0.059016393,0.003278689,0,0,0,0,0,0,0.006557377,0,0,0.013114754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009836066,0,0,0,0.003278689,0,0,0.02295082,0,0,0,0,0.006557377,0,0,0.22295082,0,0,0,0,0.009836066,0.055737705,0.006557377,0,0.003278689,0.006557377,0,0,0.101639344,0.009836066,0,0,0,0,0.009836066,0,0.003278689,0,0,0,0,0,0.006557377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098360656,0
-6469.55,Foy-738,0,0,0.055401662,0,0.537396122,0,0,0,0,0,0,0,0,0,0,0,0.033240997,0,0,0,0,0,0,0,0.011080332,0,0.002770083,0.011080332,0,0,0,0,0,0,0.002770083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008310249,0,0,0,0,0.002770083,0,0,0.141274238,0,0,0,0,0.002770083,0.041551247,0,0,0,0,0,0,0.04432133,0.013850416,0,0,0,0,0.008310249,0,0,0,0,0,0,0,0,0,0,0,0.002770083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002770083,0,0.077562327,0
-6476.03,Foy-739,0,0,0.059800664,0,0.448504983,0,0,0,0,0,0,0,0,0.009966777,0.003322259,0,0.033222591,0.006644518,0,0,0,0,0,0,0,0,0,0.009966777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006644518,0,0,0.016611296,0,0,0,0,0,0,0,0.169435216,0,0.003322259,0,0,0.006644518,0.043189369,0,0,0.003322259,0.016611296,0,0,0.093023256,0,0,0,0,0,0.003322259,0,0.003322259,0,0,0,0,0,0,0,0,0,0.003322259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059800664,0
-6482.52,Foy-740,0,0,0.016393443,0,0.173770492,0,0,0,0,0,0,0,0,0,0.003278689,0,0.029508197,0,0,0,0,0,0,0,0.006557377,0,0,0.009836066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003278689,0,0,0.003278689,0.003278689,0,0,0.009836066,0,0,0,0,0,0,0,0.304918033,0,0.003278689,0,0,0.013114754,0.068852459,0.006557377,0,0.016393443,0.02295082,0,0,0.213114754,0.003278689,0,0,0.003278689,0.009836066,0.013114754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009836066,0,0,0,0,0,0,0.052459016,0
-6489.02,Foy-741,0,0,0,0,0.207100592,0,0,0,0.00295858,0,0,0,0,0.00295858,0.00591716,0,0.026627219,0,0,0,0,0,0.00591716,0,0.00295858,0,0,0.00591716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00591716,0,0,0,0.00591716,0,0,0.017751479,0,0,0,0,0.00887574,0,0,0.233727811,0,0.00295858,0,0,0.014792899,0.050295858,0,0,0.026627219,0.017751479,0,0,0.227810651,0,0,0,0,0.00591716,0.035502959,0,0.00887574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295858,0,0,0,0,0,0,0.073964497,0
-6495.52,Foy-742,0,0,0,0,0.050938338,0,0,0,0,0,0,0,0,0,0,0,0.018766756,0,0,0,0,0,0.042895442,0.00536193,0.002680965,0,0,0,0,0,0,0,0,0,0,0.002680965,0,0,0,0,0,0,0.013404826,0,0,0,0.010723861,0,0,0.013404826,0,0,0,0,0.00536193,0,0,0.195710456,0.002680965,0,0,0,0.008042895,0.072386059,0,0,0.064343164,0.053619303,0,0,0.268096515,0.00536193,0,0,0,0.00536193,0.037533512,0,0,0,0,0,0,0.00536193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037533512,0,0,0,0,0,0,0.077747989,0
-6502.03,Foy-743,0,0,0.00617284,0,0.043209877,0,0,0,0,0,0,0,0,0,0.00617284,0,0.030864198,0,0,0,0,0,0.00617284,0,0.012345679,0,0,0.00617284,0,0,0,0,0,0,0,0.009259259,0,0,0,0,0,0,0.012345679,0,0,0.00617284,0.00308642,0,0,0.009259259,0,0,0,0,0.00308642,0,0,0.172839506,0.00308642,0.00308642,0.00617284,0,0.015432099,0.089506173,0.00617284,0,0.067901235,0.015432099,0,0,0.296296296,0.009259259,0,0,0,0.00308642,0.030864198,0,0,0.00308642,0,0,0,0.00617284,0,0,0,0,0,0,0,0,0.00308642,0,0,0,0,0,0,0,0.018518519,0,0,0,0,0.015432099,0,0.080246914,0
-6508.54,Foy-744,0,0,0,0,0.010204082,0,0,0,0,0,0,0,0,0,0,0,0.044217687,0,0,0,0,0,0,0,0,0,0,0.003401361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010204082,0,0,0,0.010204082,0,0,0.023809524,0,0,0,0,0.003401361,0,0,0.255102041,0,0,0,0,0.006802721,0.102040816,0.003401361,0,0.027210884,0.003401361,0,0,0.30952381,0,0,0,0,0.010204082,0.006802721,0,0,0,0,0,0,0,0,0,0,0.003401361,0,0,0,0,0,0,0,0,0,0,0,0,0.003401361,0,0,0,0,0,0,0.163265306,0
-6515.06,Foy-745,0,0,0,0,0.024169184,0,0,0.003021148,0,0,0,0,0,0,0,0,0.01510574,0.003021148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009063444,0,0,0.024169184,0,0,0,0,0,0,0,0.311178248,0,0,0,0,0.006042296,0.114803625,0.003021148,0,0.024169184,0.033232628,0,0,0.274924471,0,0,0,0,0.01510574,0.03021148,0,0,0,0,0,0,0.006042296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102719033,0
